recno,uid,R,GCVS,RAJ2000,DEJ2000,pmRA,e_pmRA,pmDE,e_pmDE,Epoch,GLON,GLAT,VarType,Per,OutDate,Cl,l_Maxmag,Maxmag,n_Maxmag,l_Minmag,Minmag,u_Minmag,n_Minmag,ref(Coo),f_ref(Coo),ref(pm),ref(CV),f_ref(CV),ref(CV)2,f_ref(CV)2,ref(Cha),u_ref(Cha),n_ref(Cha),ref(Sp),n_ref(Sp),u_ref(Sp),f_ref(Sp),ref(Per),f_ref(Per),Names,IUE,HST,ARIEL5,HEAO1,HEAO2,EXOSAT,ROSAT,GINGA,ASCA,EUVE,objID,RAJ2000_x,DEJ2000_x,errHalfMaj,errHalfMin,errPosAng,f_objID,Qual,Epoch_x,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags,angDist
649,8435,,Vir,184.02929166666664,5.337194444444444,,,,,,280,67,CV,,,,,20.1,s,,,,,2004-45,,,2004-45,,,,A9999-99,,,2004-45,S,,,,,SDSS J121607+052013,,,,,,,,,,,114401840290405182,184.02904257,5.33720882,0.019,0.012,90.0,436527104,52,55873.6334375,10,55,20.1237,0.0356,20.1615,0.0528,115000,20.0699,0.0497,20.1829,0.0422,115000,20.4305,0.0255,20.5872,0.064,115000,20.3786,0.035,20.5323,0.0665,115000,,,,,114720,0.894359
660,7914,,Vir6,186.39333333333332,12.899555555555553,0.00104,0.0039,-0.00332,0.00389,2003.244,279,75,NL,,,,,14.0,p,,16.0,,p,2006-22,,2006-22,1980-04,,,,A9999-99,,,,,,,,,,,,,,,,,,,,123471863933129917,186.39330903,12.89951334,0.008,0.004,0.0,436527104,52,55987.56510417,5,75,18.4113,0.0064,18.4923,0.0117,115000,18.1374,0.0045,18.2156,0.0075,115000,18.0212,0.0072,18.1066,0.0073,115000,17.9846,0.0089,18.0762,0.014,115000,17.976,0.005,17.9946,0.0341,115000,0.17427
617,8696,,Vir,174.61137499999998,6.322083333333333,-0.055,0.00308,-0.011,0.00308,2003.246,260,63,CV,0.058,,,,18.9,g,,,,,2006-05,,2006-22,2006-05,,,,A9999-99,,,2006-05,S,,,2006-05,,SDSS J113826+061919,,,,,,,R,,,,115581746112046933,174.61121809,6.32203341,0.008,0.007,0.0,436527296,52,56249.25521991,5,75,18.5637,0.0222,18.6103,0.0425,115000,18.1721,0.0495,18.2159,0.055,115000,18.8042,0.0182,18.8994,0.0158,115000,18.9106,0.0561,18.9105,0.0807,115000,18.8574,0.0365,18.9886,0.0292,115000,0.589505
612,7346,*,Leo3,172.80999999999997,9.538444444444442,,,,,,,,non-CV,,,,,,,,,,,,,,1994-07,*,,,,,,,,,,,,PG 1128+098,,,,,,,,,,,119441728096236829,172.80958632,9.53859371,0.029,0.013,0.0,503635968,60,56023.40090278,5,49,14.3296,0.0023,14.3753,0.0025,115000,14.5277,0.0025,14.5539,3.0E-4,114992,14.6717,0.0026,14.7232,0.0013,115000,14.7727,0.0036,14.8037,0.0019,115000,14.8282,0.0069,14.8787,0.0146,115000,1.563876
652,7081,*,Com,184.8089583333333,13.882083333333332,,,,,,,,non-CV,,,,,,,,,,,,,,1989-04,*,,,,,,,,,,,,NSV 5550,,,,,,,,,,,124651848093839509,184.80928551,13.88237744,0.029,0.016,0.0,512024576,61,56041.0209375,5,57,18.2906,0.1433,15.7364,0.0083,16892216,18.1393,0.1043,15.4208,0.0159,16892216,17.9646,0.0864,15.2862,0.0109,16892216,17.8665,0.0646,15.2905,0.0442,16892216,18.0071,0.0326,15.2831,0.0079,16892216,1.558352
691,7989,*,RX Com,194.75516666666664,15.16111111111111,,,,,,,,non-CV,,,,,,,,,,,,,,1986-19,*,,,,,,,,,,,,HV 3627,,,,,,,,,,,126191947551443565,194.75509775,15.16085575,0.01,0.005,0.0,503635968,60,56140.72861111,5,76,18.9778,0.0086,19.0701,0.0108,115000,17.803,0.0042,17.8837,0.0042,115000,17.0584,0.0035,17.1333,0.0039,115000,16.7111,0.0033,16.7685,0.0057,115000,16.5256,0.0058,16.6061,0.0073,115000,0.949977
666,7077,*,IM Com,187.81429166666663,14.204027777777776,0.00308,0.0039,-0.00325,0.00389,2003.077,282,76,UG:,,,,,17.6,B,,18.5,,B,2006-22,,2006-22,T00000,,,,1984-18,,,1998-03,S,,*,,,SVS 2819,,,,,,,,,,,125041878142635324,187.81424427,14.20402442,0.008,0.006,90.0,503636192,60,56033.21782407,5,71,17.7736,0.0467,17.7911,0.0338,115000,17.6091,0.0141,17.6622,0.0172,115000,17.4939,0.0075,17.5388,0.0087,115000,17.3897,0.014,17.471,0.0117,115000,17.5769,0.0423,17.7997,0.0376,115000,0.165853
668,7071,*,AL Com,188.1075,14.345083333333331,-0.03071,0.0039,-0.03161,0.00389,2003.077,283,76,UGWZ,0.056668,,,,12.8,V,,20.8,,V,2006-22,,2006-22,1998-74,,,,1996-27,,,1990-09,S,,,1996-64,,Zw SN 106,,H,,,,,,,,,125211881073954499,188.1073982,14.3449491,0.024,0.022,90.0,436527248,52,56272.98180556,5,53,19.9082,0.0321,19.9603,0.0231,115000,19.8699,0.0329,19.9171,0.0512,115000,19.9105,0.0296,19.9663,0.0443,115000,19.8438,0.0275,19.9027,0.062,115000,19.8791,0.2027,,,118832,0.599653
672,7078,*,IR Com,189.8834583333333,21.135249999999996,-0.024,0.004,0.01,0.002,2000.0,278,83,UGSU:,0.087039,,,,13.5,B,,18.0,,B,2003-115,,2003-115,1995-48,,,,1997-10,,*,1997-10,S,,,1997-10,,Com1; S 10932,,,,,,,R,,,,133361898833612617,189.88328869,21.13506962,0.011,0.007,90.0,503636096,60,56141.17981481,10,63,18.5709,0.0167,18.561,0.0304,115000,18.6552,0.0093,18.7302,0.0079,115000,16.7158,0.0651,16.7635,0.0678,115000,17.4528,0.0168,17.5428,0.0373,115000,17.1788,0.045,17.2898,0.0177,115000,0.863807
686,7074,,GO Com,194.15454166666663,26.61208333333333,0.022,0.001,-0.008,0.003,2000.0,9,88,UGSU,0.0658,,,,13.1,p,,20.0,,p,2003-115,,2003-115,1995-32,,,,1982-03,,,1990-09,S,,,1995-57,,SVS 382,,,,,,,R,,A,,139931941546274941,194.15464981,26.61197235,0.013,0.006,90.0,436527232,52,56095.59248843,5,76,18.2675,0.0251,18.2868,0.0365,115000,17.9043,0.0061,17.9244,2.0E-4,115000,17.5783,0.0942,17.7607,0.1125,115000,17.7271,0.0357,17.8028,0.047,115000,18.174,0.0247,18.2629,0.0419,115000,0.529893
685,8824,*,Com,193.79399999999998,26.70747222222222,-0.032,0.005,-0.008,0.008,2000.0,6,89,NL:/UGW,,,,,17.2,B,,19.0,,B,2003-115,,2003-115,1996-19,/,2000-50,,1996-19,,,1996-19,S,,,,*,NSV 19553,,,,,,,R,,A,,140041937938609388,193.7938664,26.70731714,0.019,0.01,0.0,436527232,52,56209.83875,5,79,19.2069,0.0166,19.324,0.0185,115000,19.2653,0.008,19.346,0.0144,115000,19.3884,0.012,19.4892,0.0127,115000,19.4063,0.0178,19.5155,0.0384,115000,19.432,0.0337,19.5062,0.0766,115000,0.70448
607,7348,*,Leo6,170.554625,14.439388888888887,1.3E-4,0.0039,-0.0052,0.00389,2003.981,240,66,CV,,,,,16.1,B,,,,,2006-22,,2006-22,1986-06,*,,,1991-04,,,,,,,,,PG 1119+147,,,,,,,,,,,125321705545487778,170.55460991,14.43934535,0.009,0.007,90.0,503635968,60,56072.13930556,5,61,16.0915,0.0021,16.139,0.002,115000,16.2712,0.0015,16.3399,0.0026,115000,16.4267,0.004,16.4825,0.0061,115000,16.5457,0.0084,16.6149,0.011,115000,16.6455,0.0154,16.7499,0.0176,115000,0.165333
588,8695,,Leo,165.06133333333332,13.26447222222222,0.002,0.00279,-0.014,0.00279,2003.981,235,61,CV,,,,,18.7,g,,,,,2006-05,,2006-22,2006-05,,,,A9999-99,,,2006-05,S,,,,,SDSS J110014+131552,,,,,,,R,,,,123911650613537837,165.06132796,13.26444101,0.005,0.003,90.0,436527232,52,56227.68936343,5,76,18.638,0.2068,18.6824,0.2194,115000,18.1314,0.0948,18.1902,0.0865,115000,18.305,0.027,18.3705,0.0267,115000,18.4733,0.0438,18.5495,0.0521,115000,18.5606,0.0395,18.6123,0.0834,115000,0.113931
605,7337,*,DP Leo,169.31637499999997,17.961666666666662,-0.024,0.004,0.008,0.003,2000.0,231,65,AM,0.062363,,,,17.5,B,,19.5,,B,2003-115,,2003-115,1984-15,,,,1985-08,,,1985-08,S,,,2002-135,,1E 1114+182,U,H,,1,2,E,R,,,,129551693162854419,169.316227,17.96156824,0.01,0.006,0.0,436527232,52,56248.03959491,5,65,18.6712,0.0995,18.7775,0.077,115000,18.594,0.0547,18.6476,0.071,115000,18.8667,0.0181,19.0123,0.0451,115000,18.6302,0.039,18.7516,0.0314,115000,18.5298,0.0321,18.5282,0.1445,115000,0.618412
604,7340,*,Leo2,169.26458333333332,18.43294444444444,,,,,,,67,non-CV,,,,,,,,,,,ICRS,,,2000-96,*,,,,,,,,,,,,PG 1114+187,,,,,,,,,,,130111692648419948,169.26481564,18.43273764,0.004,0.003,0.0,503635968,60,56247.7980787,5,85,14.644,0.0052,14.6921,0.0074,115000,14.8691,0.0043,14.9276,0.0075,115000,14.8602,0.0037,14.9153,0.0033,115000,14.8308,0.0054,14.8792,0.0035,115000,14.8291,0.0143,14.8415,0.0055,115000,1.088004
621,7349,*,Leo,175.69099999999997,21.94147222222222,-0.008,0.002,-0.006,0.003,2000.0,228,74,CV/QSO:,,,,,19.0,B,,,,,2003-115,,2003-115,1998-23,,,,1998-23,,*,,,,,,,,,,,,,,R,,,,134331756910740135,175.69099904,21.94132238,0.005,0.002,90.0,436527104,52,56186.74748843,5,65,17.5539,0.0055,17.6072,0.0062,115000,17.5383,0.0026,17.5946,0.0055,115000,17.6184,0.0036,17.6771,0.0045,115000,17.6772,0.0035,17.7548,0.0103,115000,17.6858,0.0099,17.825,0.0204,115000,0.539442
611,7335,*,AU Leo,172.55962499999998,23.802527777777776,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,S 8015,,,,,,,,,,,136561725599023518,172.55985963,23.80231495,0.078,0.036,0.0,444915712,53,56531.28958333,1,20,18.6065,0.1334,16.2431,0.0063,16892216,18.2807,0.0899,15.9458,0.0025,16793912,18.1477,0.0313,15.8585,0.0043,16793912,17.9418,0.0125,15.8079,0.0089,16793912,18.3075,0.0291,15.7925,0.0166,16793912,1.088249
594,7355,*,ST LMi,166.41566666666665,25.10797222222222,0.004,0.001,-0.034,0.0,2000.0,212,66,AM,0.079089,,,,15.0,V,,17.2,,V,2003-115,,2003-115,1984-15,,,,1982-17,,,1983-10,S,,,1986-21,,CW 1103+254,U,H,,,,E,R,G,,,138121664156949990,166.41569297,25.10784123,0.007,0.005,0.0,503636096,60,56233.9262037,5,65,16.785,0.0357,16.8408,0.0407,115000,16.8268,0.0917,16.8688,0.0855,115000,16.5184,0.0826,16.5832,0.0835,115000,16.363,0.0277,16.4768,0.0243,115000,15.6275,0.0746,15.6878,0.1012,115000,0.479304
627,7347,*,Leo4,177.25241666666665,22.517916666666665,,,,,,,,non-CV,,,,,,,,,,,,,,1994-49,*,,,,,,,,,,,,PG 1146+228,,,,,,,,,,,135021772523342023,177.25229764,22.51793684,0.008,0.002,90.0,503635968,60,56258.98172454,5,60,14.9191,0.0108,14.9807,0.0026,115000,15.0342,0.0043,15.0558,0.0028,115000,15.1054,0.0028,15.1685,0.0022,115000,15.2059,0.003,15.2677,0.0032,115000,15.2528,0.0031,15.3014,0.0058,115000,0.402435
664,7072,,FU Com,187.71441666666664,27.119388888888885,,,,,,212,85,UG,,,,,19.5,p,,21.0,,p,ICRS,,,1990-18,,,,1990-09,,,,,,,,,LV 4,,,,,,,,,,,140541877144383833,187.71445656,27.11938628,0.003,0.003,0.0,436527104,52,56040.7972338,5,78,18.8322,0.0078,18.8997,0.0101,115000,18.4885,0.005,18.5531,0.0078,115000,18.3869,0.004,18.4685,0.0128,115000,18.3458,0.0068,18.4593,0.0129,115000,18.3314,0.0149,18.4348,0.0274,115000,0.128171
665,7076,*,GT Com,187.72166666666664,29.012055555555552,,,,,,,,non-ex,,,,,,,,,,,,,,2000-102,*,,,,,,,,,,,,,,,,,,,,,,,142811877218055029,187.72182126,29.01215447,0.034,0.021,0.0,444915712,53,55944.79430556,5,49,21.4293,0.0504,20.8435,0.0814,16892216,20.8893,0.0334,20.2704,0.0541,16892216,20.4911,0.0624,19.8916,0.0488,16892216,20.4058,0.0518,19.6428,0.0557,16892216,19.9373,0.1372,19.6124,0.1264,16892216,0.603058
628,7876,*,EU UMa,177.48212499999997,28.752111111111105,-0.014,0.001,-0.002,0.001,2000.0,203,76,AM,0.0626,,,,16.5,B,,16.8,,B,2003-115,,2003-115,1995-41,,,,1992-19,,,1992-19,S,,,1995-56,,RE 1149+28,,H,,,,,R,,,X,142501774820753030,177.48200956,28.75199354,0.014,0.004,90.0,503636160,60,56054.51231481,5,55,17.7346,0.07,17.5486,0.0919,115000,17.5065,0.084,17.613,0.0977,115000,19.327,0.009,19.4039,0.0185,115000,17.5364,0.0439,17.56,0.0523,115000,17.4903,0.1184,17.5609,0.1197,115000,0.558475
1120,7620,*,V787 Sgr,270.0091666666666,-30.50858333333333,,,,,,0,-3,NA:,,1937.4,,,9.8,p,,21.0,,j,C00003,,,1987-08,,,,1987-08,:,*,,,,,,,HDE 316917,,,,,,,,,,,71392700090210294,270.00903971,-30.50834906,0.014,0.01,0.0,436527104,52,55942.19006944,4,30,19.522,0.0037,19.2372,0.038,16892208,18.2415,0.0084,18.0182,0.0223,16892216,17.5989,0.0871,17.4682,0.0291,114992,17.2258,7.0E-4,16.9006,0.0193,280,16.9822,0.0361,16.8752,0.0134,16892208,0.930779
1122,8497,,Sgr,270.0500833333333,-30.087749999999996,,,,,,1,-3,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m118.18790.4766,,,,,,,,,,,71892700502664673,270.05026291,-30.08799214,0.052,0.024,90.0,302309376,36,56224.37739583,0,8,20.299,0.0552,,,16,,,,,0,19.5286,0.0336,,,16,19.8716,0.0471,,,280,19.003,0.0969,,,272,1.035742
1277,8504,,Sgr,274.626625,-31.435527777777775,,,,,,1,-7,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m155.26570.1617,,,,,,,,,,,70272746269867311,274.62699799,-31.43582482,0.011,0.011,90.0,436363264,52,56230.96548611,2,5,,,,,16416,,,,,16416,18.3876,0.0135,18.0377,0.0163,16892208,,,,,16416,18.3419,0.0786,,,115248,1.567195
1301,8480,,Sgr,275.473125,-31.11158333333333,,,,,,2,-8,UG,,,,,18.5,V,,20.7,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m153.28005.3041,,,,,,,,,,,70662754734976309,275.47347942,-31.11164501,0.021,0.021,90.0,444751872,53,56153.80586806,1,4,,,,,16416,,,,,16416,19.8352,0.0355,19.5121,0.0496,16794160,18.6853,0.0705,18.5605,0.0658,16793904,18.3356,0.1112,18.3422,0.1655,114992,1.114725
1304,8676,*,Sgr,275.648625,-30.90980555555555,,,,,,2,-8,CV:,,,,,23.0,V,,,,,2005-102,,,2005-102,,,,2005-102,,*,,,,,,,m153.28398.2677,,,,,,,,,,,70902756485917926,275.64858314,-30.91030786,0.042,0.019,90.0,436527104,52,56222.66747685,10,17,19.7378,0.032,20.1063,0.079,115000,18.826,0.0161,18.8572,0.0093,115000,18.5119,0.0155,18.4849,0.0198,16892208,18.5389,0.0117,18.8703,0.0244,115000,,,,,114720,1.812912
1292,8503,,Sgr,275.151375,-30.90041666666666,,,,,,2,-8,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m153.27488.3450,,,,,,,,,,,70912751513109610,275.15130987,-30.90057149,0.02,0.016,90.0,436527104,52,56317.37900463,5,19,21.117,0.0799,21.7581,0.2139,115000,20.4045,0.0107,20.8931,0.0595,115000,20.2157,0.0227,20.5976,0.1026,114992,20.0878,0.0174,20.4347,0.2108,115000,19.8436,0.1838,,,115000,0.592563
1300,8481,,Sgr,275.4357916666666,-30.78580555555555,,,,,,2,-8,UG,,,,,18.2,V,,20.1,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m153.28010.620,,,,,,,,,,,71052754355557472,275.4356549,-30.7857145,0.052,0.019,90.0,176480256,21,56025.51787037,10,21,20.2222,0.0362,19.9734,0.0329,16892216,19.5608,0.0506,19.375,0.1909,16892216,19.2445,0.0146,18.8977,0.0463,16892208,19.0492,0.031,18.7287,0.0388,16875832,18.964,0.0599,18.9115,0.0802,115000,0.535131
1314,7719,*,Sgr,275.92229166666664,-30.365722222222217,,,,,,3,-8,UG,,,G,,19.7,V,,24.4,,V,1996-51,,,1996-45,*,,,1996-45,,,,,,,,,NGC 6624 CV1,,H,,,,,,,,,71562759224080925,275.92267809,-30.36608718,0.345,0.038,90.0,461529088,55,55974.47449074,4,26,,,9.6394,0.0529,114744,,,,,16432,,,8.9901,0.0986,114736,14.9639,0.0026,9.0729,0.001,16892216,14.7497,0.0025,8.1098,0.001,16892216,1.779571
1312,7722,*,Sgr,275.92004166666663,-30.359722222222217,,,,,,3,-8,CV,,,G,,22.2,u,,,,,1999-17,,,1999-17,,,,1999-17,,,1999-17,S,,,,,NGC 6624 CV2,,H,,,,,,,,,71562759197639021,275.91982914,-30.35928248,0.001,0.001,90.0,404226048,48,56008.65266204,1,19,,,10.6385,0.001,16440,,,10.5295,0.0091,114744,,,9.7146,0.0664,16432,,,9.6315,0.0398,16440,,,9.5674,0.0874,16440,1.715212
1363,7648,*,V1310 Sgr,278.7542083333333,-30.059888888888885,-0.0066,0.009,-0.0061,0.009,1999.37,4,-10,NB:,,1935.0,,,11.7,p,<,15.5,,p,2000-108,,2000-108,1987-08,,,,1987-08,,*,,,,,,,,,,,,,,,,,,71922787542028431,278.7542024,-30.05990865,0.017,0.008,0.0,235200512,28,56084.53002315,7,34,14.7701,0.0138,14.7562,0.0077,115256,13.454,,,,65572,12.852,,,,114724,12.456,,,,16420,12.2842,0.0098,12.3223,6.0E-4,115000,0.073503
1321,8478,,Sgr,276.2039583333333,-30.39711111111111,,,,,,3,-8,UG,,,,,18.9,V,,21.0,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m150.29315.3459,,,,,,,,,,,71522762041223771,276.20401939,-30.39709445,0.048,0.048,90.0,302145536,36,55770.09099537,0,6,,,,,0,20.7765,0.0869,,,272,,,,,0,20.671,0.1688,,,280,19.497,0.2183,,,272,0.198851
1320,8045,*,V4739 Sgr,276.1918333333333,-30.011416666666662,,,,,,3,-8,NA,,2001.65,,,7.2,V,<,18.0,,V,2001-62,,,2001-63,,,,A9999-99,,*,2001-64,X,:,,,,N Sgr 2001 No. 2,,,,,,,,,,,71982761920717140,276.19219722,-30.01100122,0.024,0.018,90.0,444915712,53,56052.47299769,5,36,19.0732,0.022,18.9228,0.0478,16892216,18.3715,0.0194,18.2563,0.0387,16892208,18.0638,0.0049,17.9043,0.0044,16892208,17.8177,0.0457,17.8064,0.0193,16892216,17.663,0.0639,17.6803,0.1344,115000,1.877129
1325,7685,*,V3941 Sgr,276.49274999999994,-29.430249999999997,0.023,0.0047,0.0244,0.0047,2000.0,4,-8,UG:,,,,,11.5,p,<,14.0,,p,2004-105,,2004-105,T00000,,,,1973-01,,*,,,,,,,,,,,,,,,,,,72682764927263972,276.49273261,-29.43027971,0.015,0.006,0.0,503635968,60,55695.34247685,4,26,14.699,,,,16420,14.1346,9.0E-4,14.0964,0.0026,115000,13.486,,,,114724,13.3959,0.0152,13.3151,0.0307,16892216,13.2689,2.0E-4,13.2481,8.0E-4,115000,0.120052
1360,7626,*,V941 Sgr,278.68129166666665,-29.58022222222222,,,,,,,,non-CV,,,,,,,,,,,,,,1987-08,*,,,,,,,,,,,,INN 27,,,,,,,,,,,72502786810663930,278.68101951,-29.58031659,0.038,0.002,0.0,604299264,72,55708.92353009,5,49,13.09,,,,98340,11.43,,,,98340,10.463,,,,16420,9.77,,,,36,9.451,,,,32804,0.917295
1346,7634,*,V1017 Sgr,278.018625,-29.386749999999996,,,,,,4,-9,NB/DN:,5.714,1919.19,,,7.2,V,,13.7,,V,ICRS,,,1992-31,*,,,1987-08,,,1983-12,S,,,1992-39,,HV 3519,,,,,,E,,,,,72732780186636075,278.01865967,-29.38687235,0.02,0.009,0.0,503635968,60,55768.16210648,4,20,14.3346,0.0226,14.3506,0.0194,115000,13.2353,0.001,13.3546,0.001,17456,13.298,,,,16420,12.89,,,,114724,12.4527,0.0013,12.523,0.0014,115000,0.453687
1371,8675,*,Sgr,278.9815833333333,-29.078944444444442,,,,,,5,-10,CV:,,,,,24.4,V,,,,,2005-102,,,2005-102,,,,2005-102,,*,,,,,,,m145.34015.1280,,,,,,,,,,,73102789818005734,278.98177116,-29.07879855,0.019,0.015,90.0,436527104,52,55889.50451389,5,28,21.5487,0.0486,,,115000,20.4389,0.1657,20.7422,0.0857,115000,20.0879,0.027,20.5144,0.1078,115000,20.1089,0.0346,20.2489,0.1156,115000,19.7989,0.1221,,,115000,0.790615
1225,8674,*,Sgr,272.9953333333333,-30.731666666666662,,,,,,1,-6,CV:,,,,,20.8,V,,,,,2005-102,,,2005-102,,,,2005-102,,*,,,,,,,m125.23850.4190,,,,,,,,,,,71122729951372226,272.99516198,-30.73170124,0.016,0.016,90.0,436281344,52,55393.05354167,2,4,,,,,16416,,,,,16416,19.0745,0.0461,18.3585,0.0,16777496,19.1662,0.0376,19.5365,0.1014,114992,,,,,114720,0.544656
1223,8046,*,V4740 Sgr,272.9415833333333,-30.513749999999995,,,,,,1,-6,NA,,2001.67,,,6.5,V,<,18.0,,V,2001-65,,,2001-66,,,,A9999-99,,*,2001-67,X,:,,,,N Sgr 2002 No. 3,,,,,,,,,,,71382729411793584,272.9411865,-30.51394662,0.025,0.014,90.0,168091648,20,55580.85840278,4,12,20.4856,0.0591,,,16688,,,,,16416,19.1429,0.0036,,,280,19.1109,0.0459,,,114992,18.775,0.2584,19.1886,0.218,98616,1.419777
1275,8502,,Sgr,274.60137499999996,-30.393638888888884,,,,,,2,-7,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m148.26586.2310,,,,,,,,,,,71522746014237837,274.6014239,-30.39372142,0.023,0.019,0.0,168091648,20,55928.69825231,6,12,,,,,16416,19.7802,0.0371,19.9098,0.067,115000,19.4322,8.0E-4,19.3418,0.073,115000,19.2204,0.0116,19.2391,0.0672,98616,20.0733,0.2352,,,16952,0.333666
1258,8479,,Sgr,274.14624999999995,-30.734999999999996,,,,,,2,-7,UG,,,,,18.6,V,,20.9,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m152.25800.1458,,,,,,,,,,,71112741464648159,274.14652921,-30.73516146,0.024,0.024,90.0,302145536,36,56176.17101852,0,5,,,,,0,,,,,0,20.3749,0.0605,,,280,19.9282,0.0727,,,280,,,,,0,1.0413
1241,7684,*,V3914 Sgr,273.70420833333327,-30.72472222222222,,,,,,,,non-CV,,,,,,,,,,,,,,1996-01,*,,,,,,,,,,,,,,,,,,,,,,,71132737044010502,273.70430838,-30.72481154,0.075,0.048,90.0,503635968,60,55748.39960648,2,27,17.683,0.0015,17.7725,0.0074,115000,15.9678,0.0031,16.0112,0.0013,114992,12.269,,,,4,10.986,,,,4,10.404,,,,4,0.446374
1271,8836,*,V5116 Sgr,274.46162499999997,-30.44233333333333,,,,,,2,-7,N,,2005.5,,,8.1,V,,,,,2005-72,,,2005-73,,,,A9999-99,,*,2005-73,X,:,,,,Nova Sgr 2005 No. 2,,,,,,,,,,,71462744614059707,274.46136831,-30.44224237,0.133,0.074,0.0,444915712,53,56004.82688657,5,19,19.0167,0.0558,18.8446,0.0962,16892216,18.5626,0.0133,18.4649,0.0068,16892216,18.3503,0.0245,18.2764,0.0806,16892976,18.1688,0.0139,18.0274,0.0197,16892208,18.0461,0.0759,17.9394,0.0658,115000,0.861365
1273,8501,,Sgr,274.47824999999995,-30.064972222222217,,,,,,2,-7,UG:,,,,,,,,,,,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m148.26330.809,,,,,,,,,,,71922744782091973,274.47821438,-30.06528856,0.007,0.006,90.0,436527104,52,56047.56144676,5,31,19.8885,0.0402,20.6229,0.1048,115000,19.2483,0.0026,19.5679,0.0367,115000,18.7599,0.0335,18.9408,0.067,115000,18.5925,0.0423,18.8255,0.1125,115000,18.6244,0.0655,,,115000,1.144211
1269,8476,,Sgr,274.45191666666665,-29.87055555555555,,,,,,3,-7,UG,,,,,17.9,V,,19.7,,V,2004-48,,,2004-48,,,,A9999-99,,,,,,,,,m148.26333.1860,,,,,,,,,,,72152744518365788,274.45171444,-29.87043063,0.137,0.033,0.0,444915712,53,56061.92208333,5,45,18.7707,0.008,18.6442,0.0231,16892216,18.3299,0.0041,17.9676,0.006,16892216,18.0617,0.0319,17.6092,0.0025,16892216,17.8442,0.0386,17.3849,0.0172,16892216,17.7103,0.0198,17.5112,0.158,115000,0.775113
1209,8672,*,Sgr,272.3074583333333,-29.79344444444444,,,,,,2,-5,CV:,,,,,19.8,V,,,,,2005-102,,,2005-102,,,,2005-102,,*,,,,,,,m115.22695.3361,,,,,,,,,,,72242723076188142,272.30760481,-29.79348351,0.179,0.106,90.0,436363264,52,55616.69105324,2,9,20.9499,0.0892,,,114736,18.8902,0.0,19.0354,0.1002,16892216,19.5125,0.0284,19.2431,0.0391,16777496,,,,,16416,,,,,16416,0.478739
1161,7650,*,V1502 Sgr,271.09524999999996,-30.11308333333333,,,,,,,,non-CV,,,,,,,,,,,,,,T00000,*,,,,,,,,,,,,,,,,,,,,,,,71862710955234311,271.09541561,-30.11335462,0.014,0.014,90.0,169947136,20,56527.46190972,1,5,,,18.6051,0.0,16440,18.0784,0.0202,18.9702,0.1417,114736,16.858,0.0069,,,16777488,,,,,16416,,,,,32,1.10444
1153,7649,*,V1431 Sgr,270.87337499999995,-29.99858333333333,,,,,,1,-4,N:,,1945.6,,,17.2,p,<,19.2,,p,ICRS,,,1987-08,,,,1956-01,,*,,,,,,,,,,,,,,,,,,72002708731241984,270.87308869,-29.99862197,0.015,0.013,0.0,503635968,60,56169.95949074,7,39,16.8003,0.0076,16.8328,0.0078,114992,15.4222,0.0046,15.4096,0.0026,115000,14.7831,0.001,14.7702,5.0E-4,272,14.3711,0.001,14.3378,0.0014,115000,14.1483,0.0022,14.1698,0.017,16892208,0.903411
1145,8673,*,Sgr,270.608125,-29.661277777777773,0.01377,0.00447,0.0134,0.00452,2000.0,1,-4,CV:,,,,,19.8,V,,,,,2005-102,,2004-107,2005-102,,,,2005-102,,*,,,,,,,m119.19707.2379,,,,,,,,,,,72402706081026581,270.60814692,-29.6613919,0.029,0.009,90.0,438624256,52,56149.89146991,2,36,20.835,0.0633,20.9755,0.1156,16696,19.3787,0.03,19.311,0.0415,16892216,18.7417,0.0023,18.5854,0.0413,16777488,18.3187,5.0E-4,17.9851,0.0498,16892216,18.6435,0.0951,,,16688,0.416523
