# ra,dec,radius
246.08923,-54.60078,2.0
244.30961,-53.53477,2.0
237.83271,-48.43544,2.0
241.06944,-50.83409,2.0
245.5597,-53.68168,2.0
259.08779,-59.48986,2.0
228.212,-38.1255,2.0
246.96214,-54.02454,2.0
242.24449,-51.0324,2.0
247.49879,-54.15742,2.0
246.15771,-53.37608,2.0
247.47225,-53.38732,2.0
240.09167,-48.2598,2.0
248.83845,-53.83651,2.0
268.53942,-60.83269,2.0
267.97008,-60.38936,2.0
257.25388,-56.9134,2.0
243.83347,-49.22243,2.0
247.77725,-50.44347,2.0
257.93827,-55.40046,2.0
255.76196,-53.93171,2.0
251.25075,-51.20586,2.0
238.30183,-41.84064,2.0
248.55592,-49.35336,2.0
235.77101,-39.30404,2.0
252.167,-51.15544,2.0
251.98775,-50.71328,2.0
243.76167,-45.19836,2.0
245.97725,-46.70393,2.0
256.56152,-52.50011,2.0
254.90027,-51.70179,2.0
240.55434,-41.55998,2.0
263.6175,-54.48261,2.0
247.60771,-46.04753,2.0
260.65396,-52.77624,2.0
255.40407,-50.38264,2.0
254.37108,-49.78194,2.0
260.19325,-51.75431,2.0
244.84671,-42.26019,2.0
193.89058,25.89183,2.0
270.24744,-52.73893,2.0
242.10967,-37.14653,2.0
240.84254,-36.01492,2.0
257.86404,-47.41711,2.0
243.40974,-37.99958,2.0
287.44896,-55.58631,2.0
264.0289,-49.42924,2.0
240.33778,-34.54351,2.0
260.26215,-47.59092,2.0
247.877,-40.2535,2.0
230.58031,-23.62537,2.0
243.24321,-36.22983,2.0
254.14158,-43.77077,2.0
260.71865,-47.0458,2.0
271.81583,-51.0195,2.0
253.38056,-42.65622,2.0
261.95329,-46.92814,2.0
256.59399,-44.21943,2.0
259.88563,-45.88751,2.0
243.36734,-34.59423,2.0
